date,store_id,product_id,product_category,price,discount,promotion,units_sold,inventory,supplier_lead_time,holiday,weekday,temperature,rainfall,stockout_risk
2024-01-08,STORE_08,P002,Grocery,22.06,0.0,0,0,779,2,0,Monday,7.4,0.0,0
2024-01-09,STORE_08,P002,Grocery,22.06,0.0,0,81,698,2,0,Tuesday,0.7,0.0,0
2024-01-10,STORE_08,P002,Grocery,22.06,0.0,0,78,620,2,0,Wednesday,11.9,0.0,0
2024-01-11,STORE_08,P002,Grocery,22.06,0.0,0,60,560,2,0,Thursday,8.6,0.0,0
2024-01-12,STORE_08,P002,Grocery,22.06,0.0,0,59,501,2,0,Friday,1.1,,0
2024-01-13,STORE_08,P002,Grocery,22.06,0.0,0,363,138,2,0,Saturday,3.2,0.0,1
2024-01-14,STORE_08,P002,Grocery,22.06,0.0,0,107,810,2,0,Sunday,4.5,0.0,0
2024-01-15,STORE_08,P002,Grocery,22.06,,0,93,717,2,0,Monday,0.8,0.0,0
2024-01-16,STORE_08,P002,Grocery,22.06,0.0,0,93,624,2,0,Tuesday,2.5,0.0,0
2024-01-17,STORE_08,P002,Grocery,17.64,0.2,1,103,521,2,0,Wednesday,0.9,0.73,0
2024-01-18,STORE_08,P002,Grocery,19.85,0.1,1,118,403,2,0,Thursday,0.6,0.0,0
2024-01-19,STORE_08,P002,Grocery,22.06,0.0,0,86,317,2,0,Friday,4.8,0.0,0
2024-01-20,STORE_08,P002,Grocery,22.06,,0,98,219,2,0,Saturday,7.5,0.0,0
2024-01-21,STORE_08,P002,Grocery,22.06,0.0,0,127,871,2,0,Sunday,2.8,24.08,0
2024-01-22,STORE_08,P002,Grocery,22.06,0.0,0,81,790,2,0,Monday,7.0,0.0,0
2024-01-23,STORE_08,P002,Grocery,22.06,0.0,0,81,709,2,0,Tuesday,7.8,0.0,0
2024-01-24,STORE_08,P002,Grocery,22.06,0.0,0,66,643,2,0,Wednesday,3.8,0.0,0
2024-01-25,STORE_08,P002,Grocery,22.06,0.0,0,91,552,2,0,Thursday,7.6,9.99,0
2024-01-26,STORE_08,P002,Grocery,22.06,0.0,0,90,462,2,0,Friday,8.3,,0
2024-01-27,STORE_08,P002,Grocery,17.64,0.2,1,147,315,2,0,Saturday,9.7,0.0,0
2024-01-28,STORE_08,P002,Grocery,22.06,0.0,0,119,196,2,0,Sunday,5.9,0.0,1
2024-01-29,STORE_08,P002,Grocery,22.06,0.0,0,86,889,2,0,Monday,5.0,0.0,0
2024-01-30,STORE_08,P002,Grocery,22.06,0.0,0,77,812,2,0,Tuesday,8.0,0.0,0
2024-01-31,STORE_08,P002,Grocery,22.06,0.0,0,84,728,2,0,Wednesday,7.8,0.0,0
2024-02-01,STORE_08,P002,Grocery,22.06,0.0,0,90,638,2,0,Thursday,9.0,0.0,0
2024-02-02,STORE_08,P002,Grocery,22.06,0.0,0,79,559,2,0,Friday,4.4,0.0,0
2024-02-03,STORE_08,P002,Grocery,22.06,0.0,0,91,468,2,0,Saturday,7.2,0.0,0
2024-02-04,STORE_08,P002,Grocery,22.06,0.0,0,114,354,2,0,Sunday,3.3,19.79,0
2024-02-05,STORE_08,P002,Grocery,22.06,0.0,0,88,266,2,0,Monday,8.9,0.0,0
2024-02-06,STORE_08,P002,Grocery,22.06,0.0,0,85,960,2,0,Tuesday,12.5,0.0,0
2024-02-07,STORE_08,P002,Grocery,22.06,0.0,0,70,890,2,0,Wednesday,6.8,,0
2024-02-08,STORE_08,P002,Grocery,22.06,0.0,0,84,806,2,0,Thursday,5.0,,0
2024-02-09,STORE_08,P002,Grocery,22.06,0.0,0,71,735,2,0,Friday,2.5,0.0,0
2024-02-10,STORE_08,P002,Grocery,22.06,0.0,0,279,456,2,0,Saturday,11.3,0.0,0
2024-02-11,STORE_08,P002,Grocery,22.06,0.0,0,103,353,2,0,Sunday,8.3,1.04,0
2024-02-12,STORE_08,P002,Grocery,22.06,0.0,0,81,272,2,0,Monday,10.4,0.0,0
2024-02-13,STORE_08,P002,Grocery,22.06,0.0,0,68,983,2,0,Tuesday,2.6,0.18,0
2024-02-14,STORE_08,P002,Grocery,22.06,0.0,0,67,916,2,0,Wednesday,4.4,0.0,0
2024-02-15,STORE_08,P002,Grocery,22.06,0.0,0,69,847,2,0,Thursday,6.8,0.0,0
2024-02-16,STORE_08,P002,Grocery,22.06,0.0,0,75,772,2,0,Friday,2.7,0.0,0
2024-02-17,STORE_08,P002,Grocery,22.06,0.0,0,95,677,2,0,Saturday,11.2,0.0,0
2024-02-18,STORE_08,P002,Grocery,22.06,0.0,0,117,560,2,0,Sunday,15.7,0.0,0
2024-02-19,STORE_08,P002,Grocery,22.06,0.0,0,77,483,2,0,Monday,2.5,0.0,0
2024-02-20,STORE_08,P002,Grocery,22.06,0.0,0,80,403,2,0,Tuesday,9.7,0.0,0
2024-02-21,STORE_08,P002,Grocery,22.06,0.0,0,75,328,2,0,Wednesday,7.5,0.0,0
2024-02-22,STORE_08,P002,Grocery,22.06,0.0,0,88,240,2,0,Thursday,12.8,10.37,0
2024-02-23,STORE_08,P002,Grocery,22.06,0.0,0,70,949,2,0,Friday,13.7,1.67,0
2024-02-24,STORE_08,P002,Grocery,22.06,0.0,0,93,856,2,0,Saturday,8.0,0.0,0
2024-02-25,STORE_08,P002,Grocery,22.06,0.0,0,127,729,2,0,Sunday,6.0,28.47,0
2024-02-26,STORE_08,P002,Grocery,22.06,0.0,0,72,657,2,0,Monday,10.0,0.0,0
2024-02-27,STORE_08,P002,Grocery,22.06,0.0,0,79,578,2,0,Tuesday,10.1,0.0,0
2024-02-28,STORE_08,P002,Grocery,22.06,0.0,0,88,490,2,0,Wednesday,9.7,0.0,0
2024-02-29,STORE_08,P002,Grocery,22.06,0.0,0,68,422,2,0,Thursday,8.2,0.0,0
2024-03-01,STORE_08,P002,Grocery,22.06,0.0,0,73,349,2,0,Friday,11.9,1.62,0
2024-03-02,STORE_08,P002,Grocery,22.06,0.0,0,103,246,2,0,Saturday,8.9,0.0,0
2024-03-03,STORE_08,P002,Grocery,15.44,0.3,1,155,870,2,0,Sunday,7.4,0.0,0
2024-03-04,STORE_08,P002,Grocery,22.06,0.0,0,84,786,2,0,Monday,5.8,0.83,0
2024-03-05,STORE_08,P002,Grocery,22.06,0.0,0,83,703,2,0,Tuesday,9.8,0.0,0
2024-03-06,STORE_08,P002,Grocery,22.06,0.0,0,75,628,2,0,Wednesday,11.7,0.0,0
2024-03-07,STORE_08,P002,Grocery,22.06,0.0,0,75,553,2,0,Thursday,14.6,0.0,0
2024-03-08,STORE_08,P002,Grocery,17.64,0.2,1,102,451,2,0,Friday,12.5,0.0,0
2024-03-09,STORE_08,P002,Grocery,22.06,0.0,0,94,357,2,0,Saturday,10.7,4.17,0
2024-03-10,STORE_08,P002,Grocery,22.06,0.0,0,110,247,2,0,Sunday,12.8,0.0,0
2024-03-11,STORE_08,P002,Grocery,22.06,0.0,0,68,958,2,0,Monday,14.2,0.0,0
2024-03-12,STORE_08,P002,Grocery,22.06,0.0,0,74,884,2,0,Tuesday,16.5,,0
2024-03-13,STORE_08,P002,Grocery,22.06,0.0,0,85,799,2,0,Wednesday,13.6,0.0,0
2024-03-14,STORE_08,P002,Grocery,22.06,0.0,0,67,732,2,0,Thursday,14.8,0.0,0
2024-03-15,STORE_08,P002,Grocery,22.06,0.0,0,86,646,2,0,Friday,14.1,,0
2024-03-16,STORE_08,P002,Grocery,22.06,0.0,0,109,537,2,0,Saturday,12.5,3.41,0
2024-03-17,STORE_08,P002,Grocery,22.06,0.0,0,117,420,2,0,Sunday,11.6,1.69,0
2024-03-18,STORE_08,P002,Grocery,22.06,0.0,0,84,336,2,0,Monday,14.0,,0
2024-03-19,STORE_08,P002,Grocery,22.06,0.0,0,94,242,2,0,Tuesday,17.3,0.0,0
2024-03-20,STORE_08,P002,Grocery,22.06,0.0,0,62,959,2,0,Wednesday,14.0,0.0,0
2024-03-21,STORE_08,P002,Grocery,22.06,0.0,0,69,890,2,0,Thursday,13.5,0.0,0
2024-03-22,STORE_08,P002,Grocery,22.06,0.0,0,91,799,2,0,Friday,17.8,0.0,0
2024-03-23,STORE_08,P002,Grocery,22.06,0.0,0,98,701,2,0,Saturday,12.9,0.0,0
2024-03-24,STORE_08,P002,Grocery,19.85,0.1,1,162,539,2,0,Sunday,12.4,0.0,0
2024-03-25,STORE_08,P002,Grocery,19.85,0.1,1,110,429,2,0,Monday,22.3,0.0,0
2024-03-26,STORE_08,P002,Grocery,22.06,,0,67,362,2,0,Tuesday,15.3,0.0,0
2024-03-27,STORE_08,P002,Grocery,22.06,0.0,0,80,282,2,0,Wednesday,18.0,0.0,0
2024-03-28,STORE_08,P002,Grocery,22.06,0.0,0,81,201,2,0,Thursday,16.8,0.0,0
2024-03-29,STORE_08,P002,Grocery,22.06,,0,91,889,2,0,Friday,14.2,,0
2024-03-30,STORE_08,P002,Grocery,22.06,0.0,0,105,784,2,0,Saturday,10.1,4.94,0
2024-03-31,STORE_08,P002,Grocery,22.06,0.0,0,98,686,2,0,Sunday,13.5,0.0,0
2024-04-01,STORE_08,P002,Grocery,22.06,0.0,0,52,634,2,0,Monday,20.3,3.11,0
2024-04-02,STORE_08,P002,Grocery,15.44,0.3,1,105,529,2,0,Tuesday,20.5,0.0,0
2024-04-03,STORE_08,P002,Grocery,22.06,0.0,0,78,451,2,0,Wednesday,13.6,0.0,0
2024-04-04,STORE_08,P002,Grocery,22.06,0.0,0,80,371,2,0,Thursday,20.3,0.0,0
2024-04-05,STORE_08,P002,Grocery,19.85,0.1,1,109,262,2,0,Friday,12.2,0.0,0
2024-04-06,STORE_08,P002,Grocery,22.06,0.0,0,103,938,2,0,Saturday,19.8,0.0,0
2024-04-07,STORE_08,P002,Grocery,22.06,0.0,0,118,820,2,0,Sunday,23.4,12.11,0
2024-04-08,STORE_08,P002,Grocery,22.06,0.0,0,82,738,2,0,Monday,21.6,0.0,0
2024-04-09,STORE_08,P002,Grocery,22.06,0.0,0,77,661,2,0,Tuesday,18.9,0.0,0
2024-04-10,STORE_08,P002,Grocery,22.06,0.0,0,78,583,2,0,Wednesday,17.9,0.0,0
2024-04-11,STORE_08,P002,Grocery,17.64,0.2,1,117,466,2,0,Thursday,18.1,1.29,0
2024-04-12,STORE_08,P002,Grocery,22.06,0.0,0,87,379,2,0,Friday,21.4,3.46,0
2024-04-13,STORE_08,P002,Grocery,22.06,0.0,0,86,293,2,0,Saturday,22.6,9.24,0
2024-04-14,STORE_08,P002,Grocery,22.06,0.0,0,102,191,2,0,Sunday,21.3,0.0,1
2024-04-15,STORE_08,P002,Grocery,22.06,0.0,0,67,903,2,0,Monday,25.6,0.0,0
2024-04-16,STORE_08,P002,Grocery,22.06,0.0,0,100,803,2,0,Tuesday,24.5,,0
2024-04-17,STORE_08,P002,Grocery,22.06,0.0,0,75,728,2,0,Wednesday,19.8,0.0,0
2024-04-18,STORE_08,P002,Grocery,22.06,0.0,0,79,649,2,0,Thursday,24.8,4.68,0
2024-04-19,STORE_08,P002,Grocery,22.06,0.0,0,65,584,2,0,Friday,27.2,0.75,0
2024-04-20,STORE_08,P002,Grocery,22.06,0.0,0,97,487,2,0,Saturday,21.7,1.64,0
2024-04-21,STORE_08,P002,Grocery,22.06,0.0,0,103,384,2,0,Sunday,22.7,0.0,0
2024-04-22,STORE_08,P002,Grocery,22.06,0.0,0,82,302,2,0,Monday,20.0,0.0,0
2024-04-23,STORE_08,P002,Grocery,22.06,0.0,0,63,239,2,0,Tuesday,23.7,0.0,0
2024-04-24,STORE_08,P002,Grocery,22.06,0.0,0,84,934,2,0,Wednesday,24.5,0.0,0
2024-04-25,STORE_08,P002,Grocery,22.06,0.0,0,65,869,2,0,Thursday,31.8,0.0,0
2024-04-26,STORE_08,P002,Grocery,22.06,0.0,0,74,795,2,0,Friday,24.2,11.94,0
2024-04-27,STORE_08,P002,Grocery,22.06,0.0,0,97,698,2,0,Saturday,29.9,7.82,0
2024-04-28,STORE_08,P002,Grocery,22.06,0.0,0,96,602,2,0,Sunday,24.1,0.0,0
2024-04-29,STORE_08,P002,Grocery,15.44,0.3,1,100,502,2,0,Monday,25.4,0.0,0
2024-04-30,STORE_08,P002,Grocery,22.06,0.0,0,73,429,2,0,Tuesday,25.7,0.0,0
2024-05-01,STORE_08,P002,Grocery,19.85,0.1,1,100,329,2,0,Wednesday,24.5,0.0,0
2024-05-02,STORE_08,P002,Grocery,22.06,0.0,0,84,245,2,0,Thursday,23.3,0.0,0
2024-05-03,STORE_08,P002,Grocery,22.06,0.0,0,76,948,2,0,Friday,27.8,0.0,0
2024-05-04,STORE_08,P002,Grocery,19.85,0.1,1,145,803,2,0,Saturday,20.0,0.0,0
2024-05-05,STORE_08,P002,Grocery,22.06,0.0,0,85,718,2,0,Sunday,20.0,11.22,0
2024-05-06,STORE_08,P002,Grocery,22.06,0.0,0,87,631,2,0,Monday,27.3,0.0,0
2024-05-07,STORE_08,P002,Grocery,22.06,0.0,0,74,557,2,0,Tuesday,24.4,0.0,0
2024-05-08,STORE_08,P002,Grocery,22.06,0.0,0,81,476,2,0,Wednesday,24.6,0.97,0
2024-05-09,STORE_08,P002,Grocery,22.06,0.0,0,74,402,2,0,Thursday,32.7,0.0,0
2024-05-10,STORE_08,P002,Grocery,22.06,0.0,0,74,328,2,0,Friday,20.7,0.0,0
2024-05-11,STORE_08,P002,Grocery,22.06,0.0,0,91,237,2,0,Saturday,28.2,0.0,0
2024-05-12,STORE_08,P002,Grocery,15.44,0.3,1,131,885,2,0,Sunday,27.3,0.0,0
2024-05-13,STORE_08,P002,Grocery,22.06,0.0,0,78,807,2,0,Monday,25.4,0.0,0
2024-05-14,STORE_08,P002,Grocery,22.06,0.0,0,72,735,2,0,Tuesday,25.5,0.0,0
2023-01-01,STORE_08,P003,Apparel,32.73,0.0,0,76,72,2,0,Sunday,12.5,0.0,1
2023-01-02,STORE_08,P003,Apparel,32.73,0.0,0,54,508,2,0,Monday,6.9,0.0,0
2023-01-03,STORE_08,P003,Apparel,32.73,0.0,0,53,455,2,0,Tuesday,2.3,0.0,0
2023-01-04,STORE_08,P003,Apparel,32.73,0.0,0,40,415,2,0,Wednesday,7.9,0.0,0
2023-01-05,STORE_08,P003,Apparel,32.73,0.0,0,39,376,2,0,Thursday,7.1,0.0,0
2023-01-06,STORE_08,P003,Apparel,32.73,0.0,0,58,318,2,0,Friday,4.4,0.0,0
2023-01-07,STORE_08,P003,Apparel,32.73,0.0,0,64,254,2,0,Saturday,0.6,0.0,0
2023-01-08,STORE_08,P003,Apparel,32.73,0.0,0,68,186,2,0,Sunday,4.3,0.0,0
2023-01-09,STORE_08,P003,Apparel,32.73,0.0,0,54,132,2,0,Monday,2.2,5.48,0
2023-01-10,STORE_08,P003,Apparel,32.73,0.0,0,61,561,2,0,Tuesday,4.4,0.0,0
2023-01-11,STORE_08,P003,Apparel,32.73,,0,49,512,2,0,Wednesday,4.7,0.0,0
2023-01-12,STORE_08,P003,Apparel,32.73,0.0,0,52,460,2,0,Thursday,6.9,1.77,0
2023-01-13,STORE_08,P003,Apparel,32.73,0.0,0,41,419,2,0,Friday,4.0,0.0,0
2023-01-14,STORE_08,P003,Apparel,32.73,0.0,0,75,344,2,0,Saturday,2.6,0.0,0
2023-01-15,STORE_08,P003,Apparel,32.73,0.0,0,67,277,2,0,Sunday,4.6,0.0,0
2023-01-16,STORE_08,P003,Apparel,32.73,0.0,0,47,230,2,0,Monday,2.8,0.0,0
2023-01-17,STORE_08,P003,Apparel,32.73,0.0,0,35,195,2,0,Tuesday,3.2,3.3,0
2023-01-18,STORE_08,P003,Apparel,32.73,0.0,0,46,149,2,0,Wednesday,6.3,0.0,0
2023-01-19,STORE_08,P003,Apparel,26.18,0.2,1,74,565,2,0,Thursday,1.2,0.0,0
2023-01-20,STORE_08,P003,Apparel,32.73,0.0,0,48,517,2,0,Friday,1.5,0.0,0
2023-01-21,STORE_08,P003,Apparel,32.73,0.0,0,59,458,2,0,Saturday,8.7,0.0,0
2023-01-22,STORE_08,P003,Apparel,32.73,0.0,0,77,381,2,0,Sunday,3.3,0.0,0
2023-01-23,STORE_08,P003,Apparel,29.45,0.1,1,75,306,2,0,Monday,1.6,,0
2023-01-24,STORE_08,P003,Apparel,26.18,0.2,1,68,238,2,0,Tuesday,6.0,0.0,0
2023-01-25,STORE_08,P003,Apparel,32.73,,0,58,180,2,0,Wednesday,6.5,0.0,0
2023-01-26,STORE_08,P003,Apparel,32.73,0.0,0,49,131,2,0,Thursday,5.5,0.0,0
2023-01-27,STORE_08,P003,Apparel,32.73,0.0,0,44,577,2,0,Friday,7.2,,0
2023-01-28,STORE_08,P003,Apparel,32.73,0.0,0,61,516,2,0,Saturday,6.1,0.0,0
2023-01-29,STORE_08,P003,Apparel,32.73,0.0,0,71,445,2,0,Sunday,4.6,0.0,0
2023-01-30,STORE_08,P003,Apparel,32.73,0.0,0,46,399,2,0,Monday,4.6,0.0,0
2023-01-31,STORE_08,P003,Apparel,32.73,0.0,0,57,342,2,0,Tuesday,5.3,0.0,0
2023-02-01,STORE_08,P003,Apparel,32.73,0.0,0,39,303,2,0,Wednesday,1.8,26.82,0
2023-02-02,STORE_08,P003,Apparel,32.73,0.0,0,55,248,2,0,Thursday,2.9,0.0,0
2023-02-03,STORE_08,P003,Apparel,32.73,0.0,0,48,200,2,0,Friday,8.9,,0
2023-02-04,STORE_08,P003,Apparel,32.73,0.0,0,55,145,2,0,Saturday,4.8,9.58,0
2023-02-05,STORE_08,P003,Apparel,32.73,,0,77,558,2,0,Sunday,4.2,0.0,0
2023-02-06,STORE_08,P003,Apparel,32.73,0.0,0,32,526,2,0,Monday,2.5,2.01,0
2023-02-07,STORE_08,P003,Apparel,32.73,0.0,0,49,477,2,0,Tuesday,10.4,0.0,0
2023-02-08,STORE_08,P003,Apparel,32.73,0.0,0,57,420,2,0,Wednesday,7.8,0.0,0
2023-02-09,STORE_08,P003,Apparel,22.91,,1,76,344,2,0,Thursday,5.7,0.0,0
2023-02-10,STORE_08,P003,Apparel,32.73,0.0,0,48,296,2,0,Friday,11.9,0.0,0
2023-02-11,STORE_08,P003,Apparel,32.73,0.0,0,71,225,2,0,Saturday,3.3,0.0,0
2023-02-12,STORE_08,P003,Apparel,32.73,0.0,0,41,184,2,0,Sunday,8.2,0.0,0
2023-02-13,STORE_08,P003,Apparel,32.73,0.0,0,52,132,2,0,Monday,7.1,0.0,0
2023-02-14,STORE_08,P003,Apparel,22.91,0.3,1,66,556,2,0,Tuesday,11.7,0.0,0
2023-02-15,STORE_08,P003,Apparel,32.73,0.0,0,49,507,2,0,Wednesday,6.8,0.0,0
2023-02-16,STORE_08,P003,Apparel,22.91,0.3,1,71,436,2,0,Thursday,8.0,4.06,0
2023-02-17,STORE_08,P003,Apparel,32.73,0.0,0,41,395,2,0,Friday,3.7,0.0,0
2023-02-18,STORE_08,P003,Apparel,32.73,0.0,0,67,328,2,0,Saturday,10.4,0.0,0
2023-02-19,STORE_08,P003,Apparel,32.73,,0,76,252,2,0,Sunday,7.4,0.0,0
2023-02-20,STORE_08,P003,Apparel,32.73,0.0,0,46,206,2,0,Monday,9.4,0.0,0
2023-02-21,STORE_08,P003,Apparel,32.73,0.0,0,45,161,2,0,Tuesday,12.9,14.85,0
2023-02-22,STORE_08,P003,Apparel,32.73,0.0,0,48,603,2,0,Wednesday,7.5,13.46,0
2023-02-23,STORE_08,P003,Apparel,32.73,0.0,0,45,558,2,0,Thursday,12.4,0.0,0
2023-02-24,STORE_08,P003,Apparel,32.73,0.0,0,47,511,2,0,Friday,8.5,0.0,0
2023-02-25,STORE_08,P003,Apparel,32.73,0.0,0,55,456,2,0,Saturday,11.3,0.0,0
2023-02-26,STORE_08,P003,Apparel,32.73,0.0,0,62,394,2,0,Sunday,3.8,0.0,0
2023-02-27,STORE_08,P003,Apparel,32.73,0.0,0,48,346,2,0,Monday,7.0,0.0,0
2023-02-28,STORE_08,P003,Apparel,32.73,0.0,0,52,294,2,0,Tuesday,5.5,0.49,0
2023-03-01,STORE_08,P003,Apparel,32.73,0.0,0,47,247,2,0,Wednesday,11.3,4.41,0
2023-03-02,STORE_08,P003,Apparel,26.18,0.2,1,89,158,2,0,Thursday,17.1,0.0,0
2023-03-03,STORE_08,P003,Apparel,32.73,0.0,0,41,607,2,0,Friday,11.6,0.0,0
2023-03-04,STORE_08,P003,Apparel,32.73,0.0,0,86,521,2,0,Saturday,10.9,0.0,0
2023-03-05,STORE_08,P003,Apparel,32.73,0.0,0,68,453,2,0,Sunday,15.8,,0
2023-03-06,STORE_08,P003,Apparel,32.73,0.0,0,34,419,2,0,Monday,13.8,31.54,0
2023-03-07,STORE_08,P003,Apparel,32.73,0.0,0,42,377,2,0,Tuesday,12.6,0.0,0
2023-03-08,STORE_08,P003,Apparel,32.73,,0,45,332,2,0,Wednesday,14.7,10.72,0
2023-03-09,STORE_08,P003,Apparel,32.73,0.0,0,37,295,2,0,Thursday,10.5,0.0,0
2023-03-10,STORE_08,P003,Apparel,32.73,0.0,0,59,236,2,0,Friday,12.4,0.0,0
2023-03-11,STORE_08,P003,Apparel,32.73,0.0,0,75,161,2,0,Saturday,14.6,0.0,0
2023-03-12,STORE_08,P003,Apparel,32.73,0.0,0,66,585,2,0,Sunday,8.2,14.97,0
2023-03-13,STORE_08,P003,Apparel,32.73,0.0,0,50,535,2,0,Monday,11.7,4.14,0
2023-03-14,STORE_08,P003,Apparel,32.73,0.0,0,44,491,2,0,Tuesday,15.6,0.35,0
2023-03-15,STORE_08,P003,Apparel,32.73,0.0,0,159,332,2,0,Wednesday,11.7,,0
2023-03-16,STORE_08,P003,Apparel,32.73,0.0,0,55,277,2,0,Thursday,14.2,5.69,0
2023-03-17,STORE_08,P003,Apparel,32.73,0.0,0,46,231,2,0,Friday,12.4,0.0,0
2023-03-18,STORE_08,P003,Apparel,32.73,0.0,0,55,176,2,0,Saturday,15.9,0.85,0
2023-03-19,STORE_08,P003,Apparel,32.73,0.0,0,71,105,2,0,Sunday,15.0,0.0,1
2023-03-20,STORE_08,P003,Apparel,29.45,,1,73,522,2,0,Monday,10.9,2.25,0
2023-03-21,STORE_08,P003,Apparel,29.45,0.1,1,77,445,2,0,Tuesday,14.9,0.0,0
2023-03-22,STORE_08,P003,Apparel,32.73,0.0,0,46,399,2,0,Wednesday,16.3,0.0,0
2023-03-23,STORE_08,P003,Apparel,32.73,0.0,0,46,353,2,0,Thursday,13.1,0.0,0
2023-03-24,STORE_08,P003,Apparel,32.73,0.0,0,55,298,2,0,Friday,13.6,0.0,0
2023-03-25,STORE_08,P003,Apparel,32.73,0.0,0,55,243,2,0,Saturday,19.7,0.0,0
2023-03-26,STORE_08,P003,Apparel,32.73,0.0,0,70,173,2,0,Sunday,20.3,9.2,0
2023-03-27,STORE_08,P003,Apparel,32.73,0.0,0,45,128,2,0,Monday,14.1,0.0,0
2023-03-28,STORE_08,P003,Apparel,32.73,0.0,0,46,572,2,0,Tuesday,16.5,1.47,0
2023-03-29,STORE_08,P003,Apparel,32.73,0.0,0,48,524,2,0,Wednesday,18.3,,0
2023-03-30,STORE_08,P003,Apparel,32.73,0.0,0,48,476,2,0,Thursday,16.5,0.0,0
2023-03-31,STORE_08,P003,Apparel,32.73,0.0,0,58,418,2,0,Friday,15.7,11.52,0
2023-04-01,STORE_08,P003,Apparel,32.73,0.0,0,63,355,2,0,Saturday,20.6,0.0,0
2023-04-02,STORE_08,P003,Apparel,32.73,0.0,0,61,294,2,0,Sunday,17.6,0.0,0
2023-04-03,STORE_08,P003,Apparel,32.73,,0,57,237,2,0,Monday,21.9,0.0,0
2023-04-04,STORE_08,P003,Apparel,32.73,0.0,0,49,188,2,0,Tuesday,18.2,0.0,0
2023-04-05,STORE_08,P003,Apparel,32.73,0.0,0,150,38,2,0,Wednesday,18.1,0.0,1
2023-04-06,STORE_08,P003,Apparel,32.73,,0,38,490,2,0,Thursday,15.2,0.0,0
2023-04-07,STORE_08,P003,Apparel,32.73,0.0,0,47,443,2,0,Friday,21.0,5.52,0
2023-04-08,STORE_08,P003,Apparel,32.73,0.0,0,55,388,2,0,Saturday,16.7,0.0,0
2023-04-09,STORE_08,P003,Apparel,32.73,0.0,0,62,326,2,0,Sunday,21.5,0.0,0
2023-04-10,STORE_08,P003,Apparel,32.73,0.0,0,54,272,2,0,Monday,18.0,6.96,0
2023-04-11,STORE_08,P003,Apparel,32.73,0.0,0,43,229,2,0,Tuesday,24.3,0.0,0
2023-04-12,STORE_08,P003,Apparel,22.91,0.3,1,63,166,2,0,Wednesday,23.5,0.0,0
2023-04-13,STORE_08,P003,Apparel,32.73,0.0,0,49,607,2,0,Thursday,18.6,0.0,0
2023-04-14,STORE_08,P003,Apparel,32.73,0.0,0,54,553,2,0,Friday,18.5,0.0,0
2023-04-15,STORE_08,P003,Apparel,32.73,0.0,0,60,493,2,0,Saturday,21.1,8.23,0
2023-04-16,STORE_08,P003,Apparel,29.45,0.1,1,89,404,2,0,Sunday,20.7,0.0,0
2023-04-17,STORE_08,P003,Apparel,22.91,0.3,1,73,331,2,0,Monday,20.6,0.0,0
2023-04-18,STORE_08,P003,Apparel,32.73,0.0,0,38,293,2,0,Tuesday,23.3,0.0,0
2023-04-19,STORE_08,P003,Apparel,32.73,0.0,0,58,235,2,0,Wednesday,17.9,0.0,0
2023-04-20,STORE_08,P003,Apparel,26.18,0.2,1,69,166,2,0,Thursday,20.9,43.95,0
2023-04-21,STORE_08,P003,Apparel,32.73,0.0,0,28,628,2,0,Friday,22.4,0.0,0
2023-04-22,STORE_08,P003,Apparel,32.73,0.0,0,79,549,2,0,Saturday,23.0,0.0,0
2023-04-23,STORE_08,P003,Apparel,32.73,0.0,0,63,486,2,0,Sunday,24.3,0.0,0
2023-04-24,STORE_08,P003,Apparel,32.73,0.0,0,55,431,2,0,Monday,25.5,0.0,0
2023-04-25,STORE_08,P003,Apparel,32.73,0.0,0,55,376,2,0,Tuesday,20.5,0.0,0
2023-04-26,STORE_08,P003,Apparel,32.73,0.0,0,58,318,2,0,Wednesday,20.2,0.0,0
2023-04-27,STORE_08,P003,Apparel,32.73,0.0,0,57,261,2,0,Thursday,23.0,0.0,0
2023-04-28,STORE_08,P003,Apparel,32.73,0.0,0,56,205,2,0,Friday,23.5,0.0,0
2023-04-29,STORE_08,P003,Apparel,26.18,0.2,1,85,120,2,0,Saturday,23.5,0.0,1
2023-04-30,STORE_08,P003,Apparel,32.73,0.0,0,72,538,2,0,Sunday,22.8,0.31,0
2023-05-01,STORE_08,P003,Apparel,32.73,0.0,0,45,493,2,0,Monday,26.3,0.0,0
2023-05-02,STORE_08,P003,Apparel,32.73,0.0,0,63,430,2,0,Tuesday,22.3,0.0,0
2023-05-03,STORE_08,P003,Apparel,32.73,0.0,0,45,385,2,0,Wednesday,30.0,0.0,0
2023-05-04,STORE_08,P003,Apparel,32.73,0.0,0,55,330,2,0,Thursday,30.0,0.0,0
2023-05-05,STORE_08,P003,Apparel,32.73,0.0,0,47,283,2,0,Friday,22.8,0.0,0
2023-05-06,STORE_08,P003,Apparel,32.73,0.0,0,77,206,2,0,Saturday,27.6,3.57,0
2023-05-07,STORE_08,P003,Apparel,32.73,0.0,0,71,135,2,0,Sunday,29.4,0.0,0
2023-05-08,STORE_08,P003,Apparel,32.73,0.0,0,55,570,2,0,Monday,30.0,0.0,0
2023-05-09,STORE_08,P003,Apparel,32.73,0.0,0,144,426,2,0,Tuesday,28.8,0.0,0
2023-05-10,STORE_08,P003,Apparel,32.73,0.0,0,41,385,2,0,Wednesday,29.2,0.0,0
2023-05-11,STORE_08,P003,Apparel,32.73,0.0,0,51,334,2,0,Thursday,26.8,0.0,0
