transaction_id,customer_id,transaction_amount,transaction_time,customer_age,account_age_days,transaction_count_24h,average_transaction_amount,merchant_category,device_type,location,previous_fraud_count,failed_attempts,is_fraud
TXN_0065767,CUST_008422,76.32,2024-04-18 11:11:29,28.0,425,1,76.55,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065768,CUST_004860,133.65,2024-04-14 15:47:55,21.0,111,3,206.69,Travel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065769,CUST_010915,59.17,2024-04-07 17:35:14,38.0,1022,1,106.97,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0065770,CUST_010643,169.45,2024-04-20 16:46:36,49.0,547,2,352.38,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065771,CUST_011243,72.37,2024-03-29 09:35:40,50.0,1042,4,111.58,Online Retail,,Domestic Suburban,0,0,0
TXN_0065772,CUST_004681,130.06,2024-05-18 18:03:41,60.0,435,1,112.7,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065773,CUST_002917,41.83,2024-03-11 15:07:52,29.0,2179,4,40.61,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0065774,CUST_009693,755.43,2024-03-20 12:29:50,37.0,2650,2,418.92,Electronics,,Domestic Urban,0,0,0
TXN_0065775,CUST_007082,338.08,2024-03-20 15:36:43,54.0,104,3,383.31,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065776,CUST_011591,32.9,2024-03-27 15:30:11,46.0,176,1,26.78,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0065777,CUST_004560,41.81,2024-05-17 17:42:42,23.0,1143,1,93.9,Online Retail,,Domestic Suburban,0,0,0
TXN_0065778,CUST_005565,159.43,2024-04-02 16:33:50,44.0,235,1,119.59,Travel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065779,CUST_007760,162.01,2024-04-25 10:25:39,51.0,115,1,408.18,Luxury Goods,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065780,CUST_002756,1370.78,2024-04-27 08:56:00,46.0,263,1,410.7,Grocery,Desktop Chrome,Domestic Rural,0,0,0
TXN_0065781,CUST_007002,145.83,2024-03-06 11:25:55,35.0,44,3,53.98,Dining,Mobile iOS,Domestic Suburban,1,0,0
TXN_0065782,CUST_000887,69.99,2024-03-11 17:07:00,37.0,163,1,61.63,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065783,CUST_008067,124.55,2024-05-02 11:02:25,29.0,911,1,91.56,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065784,CUST_008493,23.24,2024-03-16 10:23:00,31.0,1965,1,44.17,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065785,CUST_006979,32.35,2024-05-17 18:32:45,63.0,1104,3,37.01,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065786,CUST_006464,73.34,2024-03-06 12:24:48,,877,2,86.57,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0065787,CUST_007191,42.18,2024-03-02 15:43:20,47.0,80,1,73.2,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065788,CUST_002227,40.39,2024-03-18 19:54:02,31.0,498,1,82.81,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065789,CUST_008240,67.92,2024-05-13 08:18:28,22.0,1077,1,31.58,Electronics,Mobile Android,International Online,0,0,0
TXN_0065790,CUST_006669,106.64,2024-04-03 09:56:37,29.0,727,2,103.52,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0065791,CUST_011008,136.59,2024-05-05 09:18:31,78.0,90,4,119.27,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0065792,CUST_006457,31.62,2024-03-25 09:33:25,44.0,1195,1,45.0,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0065793,CUST_004667,91.65,2024-03-19 10:00:29,50.0,654,2,88.98,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065794,CUST_005243,75.16,2024-03-25 15:04:43,24.0,345,1,70.2,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065795,CUST_009731,60.42,2024-05-16 18:22:41,38.0,236,3,119.75,Gas & Fuel,Mobile iOS,Domestic Rural,0,0,0
TXN_0065796,CUST_008590,259.2,2024-05-14 11:46:45,46.0,881,1,119.87,Grocery,Tablet,Domestic Urban,0,0,0
TXN_0065797,CUST_000784,48.24,2024-05-14 16:06:45,52.0,777,1,47.36,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065798,CUST_009694,174.34,2024-04-12 12:37:21,54.0,33,1,91.01,Gas & Fuel,,Domestic Urban,0,0,0
TXN_0065799,CUST_008791,106.04,2024-05-19 07:29:26,44.0,440,1,114.58,Entertainment,Mobile Android,Domestic Urban,0,0,0
TXN_0065800,CUST_010099,69.92,2024-04-16 22:05:06,46.0,1052,1,104.25,Gas & Fuel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065801,CUST_002077,17.88,2024-03-22 13:04:20,46.0,47,1,38.37,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065802,CUST_006415,151.26,2024-03-31 23:07:31,62.0,1671,1,214.83,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065803,CUST_005977,105.59,2024-03-11 08:00:39,42.0,1133,1,98.34,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0065804,CUST_008391,11.49,2024-05-24 19:40:27,35.0,1367,1,26.19,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0065805,CUST_011803,68.1,2024-05-25 16:23:07,59.0,193,2,51.57,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065806,CUST_003385,55.0,2024-05-25 12:50:26,45.0,303,2,54.04,Travel,Desktop Safari,Domestic Suburban,0,0,0
TXN_0065807,CUST_006436,78.29,2024-04-22 07:32:49,62.0,82,1,37.0,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065808,CUST_008400,58.96,2024-05-15 10:55:21,38.0,257,2,43.37,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065809,CUST_000596,244.12,2024-05-29 17:33:10,62.0,224,1,412.54,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065810,CUST_004281,324.43,2024-03-20 15:58:04,45.0,254,1,340.23,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065811,CUST_006873,115.15,2024-03-29 09:20:29,32.0,115,3,74.44,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0065812,CUST_006097,41.89,2024-05-13 13:41:18,26.0,52,2,48.22,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0065813,CUST_002967,144.27,2024-04-16 07:53:57,31.0,1081,1,104.05,Gas & Fuel,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065814,CUST_010176,68.62,2024-03-05 15:37:22,,120,1,76.43,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065815,CUST_005339,256.93,2024-05-17 06:55:44,23.0,408,1,219.47,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065816,CUST_000556,281.07,2024-05-17 17:11:21,44.0,1333,3,219.0,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065817,CUST_006642,140.35,2024-03-13 07:27:18,28.0,409,3,112.46,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0065818,CUST_011071,48.74,2024-05-21 11:47:43,18.0,65,2,43.99,Online Retail,Mobile iOS,Domestic Rural,0,0,0
TXN_0065819,CUST_003099,309.09,2024-03-14 22:20:04,27.0,181,3,110.89,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0065820,CUST_007843,74.33,2024-04-28 09:47:52,41.0,1107,1,77.25,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065821,CUST_000060,21.83,2024-05-09 22:19:53,32.0,607,1,32.99,Electronics,,Domestic Urban,0,0,0
TXN_0065822,CUST_002895,72.34,2024-05-16 18:54:13,46.0,238,3,34.7,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065823,CUST_010839,54.87,2024-03-06 10:15:43,22.0,366,2,36.42,Grocery,Mobile iOS,Domestic Urban,0,1,0
TXN_0065824,CUST_009911,43.43,2024-05-22 22:52:34,42.0,466,2,38.99,Travel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065825,CUST_011109,60.11,2024-05-21 06:05:33,41.0,64,1,75.63,Entertainment,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065826,CUST_010190,65.71,2024-04-18 14:43:53,40.0,633,2,36.69,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065827,CUST_010550,56.35,2024-04-08 13:44:32,30.0,2794,1,69.23,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065828,CUST_006857,64.87,2024-05-02 12:38:54,48.0,156,2,44.53,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065829,CUST_007135,38.86,2024-04-02 21:02:29,36.0,249,1,60.21,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065830,CUST_005156,423.13,2024-05-08 06:07:01,,195,1,277.9,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065831,CUST_006257,109.84,2024-05-21 10:05:53,41.0,376,5,83.52,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0065832,CUST_010417,108.42,2024-03-28 15:08:03,37.0,32,2,117.77,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065833,CUST_011837,25.91,2024-05-14 16:46:53,55.0,109,2,32.85,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065834,CUST_011757,59.2,2024-03-03 13:51:50,35.0,434,1,36.6,Dining,Mobile iOS,Domestic Urban,0,1,0
TXN_0065835,CUST_001573,130.46,2024-04-09 13:37:44,41.0,36,1,86.99,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0065836,CUST_004609,118.96,2024-04-06 20:06:26,20.0,285,1,60.94,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0065837,CUST_006207,42.03,2024-04-20 10:06:42,38.0,142,1,45.03,Entertainment,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065838,CUST_010624,34.02,2024-05-07 06:01:34,38.0,251,1,32.39,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065839,CUST_005565,51.46,2024-05-06 13:31:33,44.0,235,1,119.59,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065840,CUST_005470,60.1,2024-04-01 08:22:13,28.0,435,1,70.91,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0065841,CUST_000712,52.64,2024-03-05 21:46:44,56.0,266,2,39.06,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0065842,CUST_004817,284.72,2024-04-01 08:59:06,50.0,3234,1,102.0,Electronics,Mobile Android,International Online,0,0,0
TXN_0065843,CUST_000562,167.43,2024-05-21 14:07:20,59.0,238,1,97.71,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065844,CUST_001663,152.12,2024-05-21 16:59:12,59.0,860,2,102.03,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065845,CUST_010457,569.76,2024-03-15 01:10:42,33.0,633,7,36.47,Travel,Mobile iOS,Domestic Suburban,0,0,1
TXN_0065846,CUST_011213,42.54,2024-04-15 19:29:00,,2066,3,78.62,Travel,Mobile iOS,Domestic Urban,0,1,0
TXN_0065847,CUST_008855,68.73,2024-04-28 09:42:59,31.0,1772,1,117.28,Entertainment,Mobile iOS,International Online,0,0,0
TXN_0065848,CUST_003040,70.39,2024-05-05 21:55:15,43.0,848,2,71.17,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065849,CUST_001904,51.01,2024-04-29 15:39:41,32.0,563,1,49.6,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065850,CUST_004248,549.3,2024-05-27 09:02:27,32.0,237,2,395.69,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065851,CUST_009288,103.65,2024-05-22 07:40:06,49.0,291,5,102.37,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0065852,CUST_011286,29.87,2024-05-27 15:27:56,31.0,1403,3,55.79,Grocery,Desktop Chrome,Domestic Rural,0,0,0
TXN_0065853,CUST_006519,35.25,2024-03-10 21:41:58,36.0,568,1,40.07,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0065854,CUST_006619,106.26,2024-03-06 15:18:34,36.0,491,1,101.46,Travel,Desktop Safari,Domestic Urban,0,0,0
TXN_0065855,CUST_002920,31.87,2024-04-14 12:04:25,44.0,3480,3,31.2,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0065856,CUST_009848,44.68,2024-04-07 21:45:28,33.0,3237,1,44.69,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0065857,CUST_009081,28.59,2024-04-23 12:00:07,28.0,1965,1,27.77,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065858,CUST_008187,13.65,2024-04-04 14:11:21,56.0,1188,3,25.21,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065859,CUST_011141,169.78,2024-04-06 08:03:57,44.0,450,1,99.48,Dining,,Domestic Suburban,0,0,0
TXN_0065860,CUST_011847,128.28,2024-04-14 19:00:01,37.0,77,1,86.25,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0065861,CUST_000607,177.52,2024-05-19 12:01:23,44.0,652,1,114.87,Electronics,Mobile Android,Domestic Suburban,0,0,0
TXN_0065862,CUST_002555,94.98,2024-04-12 18:40:49,70.0,57,2,68.29,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0065863,CUST_011836,1701.0,2024-04-03 13:42:49,62.0,272,1,2250.57,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0065864,CUST_011603,121.6,2024-03-08 16:41:35,19.0,259,2,99.34,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065865,CUST_011032,358.75,2024-04-21 17:50:49,51.0,56,2,289.13,Travel,Mobile iOS,Domestic Rural,0,0,0
TXN_0065866,CUST_010742,292.92,2024-03-02 14:30:29,27.0,53,1,418.71,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065867,CUST_009113,310.99,2024-05-26 09:44:50,39.0,1044,3,380.68,Travel,Mobile iOS,Domestic Rural,0,0,0
TXN_0065868,CUST_003486,74.97,2024-04-02 10:04:27,26.0,479,1,49.93,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065869,CUST_009116,32.95,2024-03-14 07:59:04,18.0,542,4,41.66,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065870,CUST_002527,124.86,2024-04-05 18:19:28,,96,1,99.01,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0065871,CUST_001988,377.97,2024-05-27 12:39:24,46.0,3321,4,407.59,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065872,CUST_004338,67.98,2024-05-14 16:04:54,24.0,419,1,37.87,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065873,CUST_009523,37.23,2024-03-17 13:20:56,,917,1,46.98,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065874,CUST_010481,103.92,2024-04-11 13:51:18,54.0,749,1,115.41,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065875,CUST_002654,46.85,2024-04-23 16:37:19,18.0,720,3,76.02,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065876,CUST_004224,255.66,2024-05-14 18:45:20,55.0,2414,2,84.36,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065877,CUST_000413,76.35,2024-03-07 09:28:31,49.0,61,1,93.25,Gas & Fuel,Tablet,Domestic Urban,0,0,0
TXN_0065878,CUST_003194,78.9,2024-03-06 11:11:52,49.0,37,1,33.72,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0065879,CUST_003878,81.75,2024-04-21 12:50:52,32.0,1159,4,89.7,Dining,Desktop Chrome,International Online,0,0,0
TXN_0065880,CUST_010542,185.11,2024-04-16 11:09:19,66.0,59,2,105.3,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065881,CUST_001421,60.78,2024-05-07 20:13:10,29.0,609,1,74.63,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065882,CUST_007940,55.76,2024-04-13 19:36:12,50.0,47,1,48.4,Online Retail,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065883,CUST_009172,120.65,2024-04-26 18:52:21,47.0,452,2,102.72,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065884,CUST_000883,67.36,2024-03-21 17:20:17,72.0,518,1,51.58,Dining,Mobile iOS,Domestic Urban,0,1,0
TXN_0065885,CUST_005910,123.56,2024-04-16 13:06:30,48.0,856,1,102.43,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065886,CUST_011322,3698.77,2024-03-22 15:41:35,39.0,149,3,1730.37,Travel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065887,CUST_009382,164.68,2024-05-29 19:56:22,35.0,422,3,92.97,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065888,CUST_011437,358.75,2024-04-12 21:46:08,36.0,131,4,116.54,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0065889,CUST_000222,56.54,2024-04-13 20:24:31,24.0,1302,3,75.63,Travel,Tablet,Domestic Urban,0,0,0
TXN_0065890,CUST_007882,34.5,2024-05-15 14:44:35,39.0,1585,1,34.51,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065891,CUST_006836,90.25,2024-05-26 16:26:16,53.0,75,2,108.45,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065892,CUST_010910,34.34,2024-03-26 11:31:48,29.0,320,3,38.72,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0065893,CUST_005612,99.46,2024-03-26 19:18:47,,203,1,57.06,Electronics,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065894,CUST_001233,18.39,2024-03-07 16:11:04,46.0,570,2,36.73,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065895,CUST_003900,310.0,2024-04-06 17:47:26,39.0,745,3,222.67,Travel,Mobile Android,Domestic Urban,0,1,0
TXN_0065896,CUST_001753,60.19,2024-03-07 20:43:45,,776,2,78.23,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065897,CUST_010979,52.19,2024-03-05 21:06:16,48.0,340,2,58.05,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065898,CUST_004422,77.29,2024-05-11 12:14:04,54.0,655,2,66.3,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065899,CUST_007980,111.94,2024-03-04 10:18:28,28.0,1576,1,67.03,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065900,CUST_009312,63.37,2024-03-21 20:33:05,51.0,166,1,82.2,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065901,CUST_004315,66.81,2024-03-18 10:06:45,18.0,200,2,77.07,Dining,Mobile iOS,Domestic Suburban,0,1,0
TXN_0065902,CUST_000862,219.85,2024-05-05 16:04:43,60.0,650,1,107.35,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065903,CUST_006517,121.24,2024-03-21 18:16:36,28.0,1325,2,155.49,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0065904,CUST_003409,366.22,2024-04-30 17:06:28,33.0,391,2,405.37,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0065905,CUST_010575,61.3,2024-03-18 07:47:36,36.0,214,3,115.2,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0065906,CUST_010620,69.85,2024-03-08 13:03:08,,445,1,50.43,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065907,CUST_007250,62.93,2024-04-02 16:04:25,28.0,1365,1,51.73,Gas & Fuel,Desktop Safari,Domestic Urban,0,0,0
TXN_0065908,CUST_005591,21.82,2024-03-13 12:55:33,31.0,338,3,37.84,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065909,CUST_003538,977.19,2024-04-17 18:48:55,62.0,499,1,656.32,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065910,CUST_006564,41.04,2024-04-17 12:19:40,54.0,1281,3,35.2,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0065911,CUST_005611,186.59,2024-05-03 10:02:44,50.0,529,3,176.02,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0065912,CUST_000101,189.61,2024-04-03 15:07:52,43.0,542,2,388.58,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0065913,CUST_006713,449.97,2024-04-17 10:37:51,35.0,140,1,405.73,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0065914,CUST_000734,107.23,2024-05-05 18:46:47,26.0,81,1,66.76,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065915,CUST_007762,28.81,2024-04-06 18:29:05,48.0,234,1,63.63,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065916,CUST_007864,591.65,2024-03-22 12:19:01,42.0,145,1,359.44,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0065917,CUST_006017,28.65,2024-03-15 21:24:47,54.0,539,3,36.53,Grocery,Desktop Safari,Domestic Rural,0,0,0
TXN_0065918,CUST_004202,74.69,2024-05-03 06:32:15,48.0,1685,1,79.83,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065919,CUST_008937,35.94,2024-04-18 11:56:24,26.0,419,5,44.17,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065920,CUST_011236,95.3,2024-03-14 15:04:08,41.0,121,1,114.56,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065921,CUST_004135,115.35,2024-05-09 06:41:07,47.0,197,3,46.2,Grocery,Mobile iOS,Domestic Suburban,0,1,0
TXN_0065922,CUST_005137,161.85,2024-04-20 12:47:58,35.0,139,1,119.04,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065923,CUST_003892,56.72,2024-04-13 17:31:26,33.0,105,1,28.58,Dining,Mobile iOS,Domestic Suburban,0,1,0
TXN_0065924,CUST_006134,114.48,2024-05-03 14:17:10,62.0,361,2,88.23,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0065925,CUST_009198,85.0,2024-04-01 23:04:48,35.0,277,2,80.54,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065926,CUST_002098,49.16,2024-04-07 12:52:11,52.0,478,2,106.77,Gas & Fuel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065927,CUST_008791,298.86,2024-04-05 09:09:26,44.0,440,1,114.58,Luxury Goods,Desktop Safari,Domestic Urban,0,0,0
TXN_0065928,CUST_010885,567.96,2024-03-07 16:40:39,55.0,167,1,386.78,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0065929,CUST_011726,270.23,2024-04-06 09:39:39,50.0,333,2,192.84,Entertainment,Mobile Android,Domestic Rural,0,0,0
TXN_0065930,CUST_010202,64.22,2024-03-10 12:57:53,67.0,463,1,65.69,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0065931,CUST_011814,51.82,2024-03-09 19:22:07,35.0,65,2,26.21,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065932,CUST_008580,18.07,2024-04-05 07:48:24,60.0,77,2,28.67,Grocery,Mobile iOS,Domestic Urban,0,1,0
TXN_0065933,CUST_011930,32.04,2024-04-14 16:08:22,35.0,425,4,26.41,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0065934,CUST_002481,69.33,2024-05-28 11:14:58,52.0,41,1,94.14,Luxury Goods,Mobile iOS,Domestic Urban,0,0,0
TXN_0065935,CUST_011119,57.13,2024-04-24 13:33:54,35.0,435,2,61.81,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065936,CUST_003958,103.88,2024-03-15 06:35:43,56.0,493,2,64.48,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0065937,CUST_005024,42.35,2024-04-14 09:17:48,25.0,302,2,37.53,Dining,Desktop Safari,Domestic Suburban,0,0,0
TXN_0065938,CUST_004940,138.89,2024-05-29 10:36:27,55.0,67,1,103.18,Luxury Goods,Mobile iOS,Domestic Urban,0,0,0
TXN_0065939,CUST_003752,52.03,2024-05-10 20:06:15,31.0,1793,2,79.96,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065940,CUST_011106,77.9,2024-04-14 20:57:55,45.0,38,1,99.71,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0065941,CUST_004264,211.58,2024-03-16 11:29:23,57.0,93,2,348.7,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065942,CUST_011411,269.86,2024-04-23 14:11:37,45.0,117,1,428.08,Entertainment,Mobile Android,Domestic Suburban,0,0,0
TXN_0065943,CUST_000732,130.57,2024-05-07 09:32:15,45.0,275,1,113.06,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0065944,CUST_009359,800.99,2024-05-15 13:52:27,,211,4,847.76,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0065945,CUST_003495,31.32,2024-03-04 12:48:39,26.0,529,1,29.49,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065946,CUST_000738,1302.62,2024-05-27 08:50:57,35.0,141,1,1746.17,Dining,Mobile Android,International Online,0,0,0
TXN_0065947,CUST_005865,79.03,2024-05-18 11:25:50,43.0,738,1,44.36,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065948,CUST_007869,150.63,2024-03-15 13:20:04,51.0,2988,3,74.09,Luxury Goods,Mobile Android,Domestic Urban,0,0,0
TXN_0065949,CUST_009794,145.06,2024-04-11 17:31:20,38.0,354,1,118.95,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0065950,CUST_007224,34.31,2024-05-01 16:59:07,54.0,763,1,33.5,Electronics,Mobile iOS,Domestic Rural,0,0,0
TXN_0065951,CUST_011859,466.17,2024-03-05 11:05:34,48.0,2157,1,372.51,Grocery,Mobile iOS,International Online,0,0,0
TXN_0065952,CUST_009775,21.23,2024-05-21 19:13:22,59.0,227,1,27.32,Dining,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0065953,CUST_004699,49.25,2024-05-02 13:20:31,29.0,986,5,45.09,Electronics,Mobile iOS,Domestic Suburban,0,1,0
TXN_0065954,CUST_003398,1219.71,2024-04-04 01:15:39,41.0,394,12,74.36,Travel,Mobile Android,International Online,0,0,1
TXN_0065955,CUST_004310,167.33,2024-05-04 14:07:11,47.0,121,1,163.43,Dining,Mobile iOS,International Online,0,0,0
TXN_0065956,CUST_010330,271.15,2024-03-31 18:44:55,43.0,367,1,347.99,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065957,CUST_004926,211.15,2024-03-04 15:46:47,19.0,370,2,85.08,Entertainment,Mobile iOS,Domestic Rural,1,0,0
TXN_0065958,CUST_009907,288.62,2024-05-10 16:25:43,34.0,94,3,262.12,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0065959,CUST_010665,115.7,2024-03-25 16:03:38,85.0,442,1,62.37,Online Retail,Mobile iOS,Domestic Urban,0,1,0
TXN_0065960,CUST_011927,2166.86,2024-04-09 18:15:47,18.0,474,4,1639.66,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0065961,CUST_009387,30.29,2024-05-04 10:01:03,60.0,383,4,66.62,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0065962,CUST_005650,78.15,2024-05-22 15:23:34,31.0,496,2,88.4,Entertainment,,Domestic Urban,0,0,0
