applicant_id,income,loan_amount,loan_term_months,interest_rate,credit_score,employment_length_years,existing_debt,monthly_payment,dependents,home_ownership,loan_purpose,default
APP_039165,66517,6957,36,6.98,796,9.5,692.0,214.75,3,MORTGAGE,debt_consolidation,0
APP_039166,25568,10165,36,11.05,648,13.7,3708.0,333.03,2,MORTGAGE,credit_card,1
APP_039167,69416,21297,60,11.4,707,18.5,4695.0,467.31,1,RENT,credit_card,0
APP_039168,220083,17266,60,12.63,713,13.4,,389.59,0,RENT,debt_consolidation,0
APP_039169,57169,15773,36,11.18,688,1.8,7313.0,517.73,4,RENT,debt_consolidation,0
APP_039170,66622,17682,36,10.93,711,6.0,6374.0,578.3,1,RENT,small_business,0
APP_039171,106525,10602,36,10.26,714,29.8,515.0,343.39,0,RENT,credit_card,0
APP_039172,51182,19719,36,10.24,726,9.3,40646.0,638.5,3,MORTGAGE,home_improvement,1
APP_039173,53126,11959,36,14.13,634,4.0,4333.0,409.49,0,RENT,credit_card,0
APP_039174,40767,20058,36,8.16,850,3.5,15939.0,630.03,0,MORTGAGE,credit_card,0
APP_039175,67883,8325,60,11.92,759,7.7,30374.0,184.85,0,OWN,debt_consolidation,0
APP_039176,51386,3249,60,12.4,755,,6579.0,72.93,0,RENT,debt_consolidation,0
APP_039177,70310,24541,36,15.81,576,10.4,37172.0,860.49,2,RENT,small_business,1
APP_039178,48355,4450,60,18.93,530,9.0,8742.0,115.26,4,MORTGAGE,credit_card,1
APP_039179,78061,20487,60,13.07,732,2.2,8106.0,466.88,0,OTHER,small_business,0
APP_039180,147442,8451,36,9.96,699,15.1,6590.0,272.53,0,OWN,medical,0
APP_039181,88050,20847,60,16.66,609,1.1,36151.0,514.3,3,MORTGAGE,debt_consolidation,0
APP_039182,30977,20909,36,16.82,573,1.0,773.0,743.59,2,MORTGAGE,home_improvement,1
APP_039183,73194,8695,36,6.92,730,0.3,31775.0,268.16,2,RENT,home_improvement,0
APP_039184,125362,14200,36,13.81,601,3.1,16685.0,484.01,3,OWN,debt_consolidation,0
APP_039185,49944,15689,60,14.78,652,2.4,2216.0,371.43,1,MORTGAGE,debt_consolidation,0
APP_039186,102232,14563,36,12.37,597,34.3,28584.0,486.28,2,MORTGAGE,major_purchase,0
APP_039187,69698,8201,60,12.68,655,5.5,9023.0,185.26,2,MORTGAGE,credit_card,0
APP_039188,36324,8991,36,12.88,681,4.8,13065.0,302.42,4,MORTGAGE,debt_consolidation,0
APP_039189,41294,27873,36,12.31,623,7.3,3861.0,929.91,0,RENT,credit_card,0
APP_039190,51571,11496,60,11.43,789,10.9,7306.0,252.42,0,RENT,home_improvement,0
APP_039191,22916,4502,36,12.67,682,22.8,1051.0,150.98,2,MORTGAGE,medical,0
APP_039192,42688,6093,60,9.5,786,4.7,24330.0,127.96,0,MORTGAGE,home_improvement,0
APP_039193,62387,12439,36,11.31,728,1.9,18111.0,409.07,0,MORTGAGE,credit_card,0
APP_039194,29087,7039,36,11.48,677,0.7,5917.0,232.05,0,OWN,credit_card,0
APP_039195,80093,26209,36,13.05,669,2.8,82274.0,883.72,0,MORTGAGE,debt_consolidation,1
APP_039196,95052,25925,60,13.11,671,,10121.0,591.33,0,OWN,debt_consolidation,1
APP_039197,84733,13652,60,9.15,842,1.2,26867.0,284.39,2,OWN,credit_card,0
APP_039198,184400,26185,36,10.5,700,12.8,4326.0,851.08,2,RENT,debt_consolidation,0
APP_039199,18000,5666,36,12.46,692,5.6,12149.0,189.44,0,RENT,debt_consolidation,1
APP_039200,42428,27724,36,11.41,656,7.7,4765.0,913.04,2,RENT,small_business,1
APP_039201,50922,2901,36,4.5,850,2.6,4541.0,86.3,3,MORTGAGE,debt_consolidation,0
APP_039202,49075,33125,60,9.01,774,13.6,5817.0,687.78,0,RENT,credit_card,0
APP_039203,86859,8014,36,10.72,727,3.8,10714.0,261.31,1,RENT,credit_card,0
APP_039204,139179,5308,36,15.51,568,2.0,22529.0,185.33,1,RENT,debt_consolidation,0
APP_039205,144064,8121,60,17.29,627,5.5,5824.0,203.1,0,RENT,credit_card,0
APP_039206,46352,14860,36,17.4,503,1.6,332.0,532.76,0,MORTGAGE,debt_consolidation,0
APP_039207,43264,9472,60,13.82,651,11.9,19978.0,219.51,3,RENT,small_business,0
APP_039208,76815,16338,60,18.32,597,9.1,8910.0,417.73,4,MORTGAGE,credit_card,0
APP_039209,35823,20108,36,12.28,700,,11720.0,670.57,0,MORTGAGE,credit_card,0
APP_039210,165372,6183,36,10.3,767,1.1,15661.0,200.38,0,OWN,credit_card,0
APP_039211,48811,32947,60,13.2,656,0.0,12969.0,753.02,0,OTHER,debt_consolidation,0
APP_039212,118345,11191,60,15.36,635,9.7,14894.0,268.35,0,MORTGAGE,home_improvement,0
APP_039213,131468,29512,36,10.58,706,5.1,4548.0,960.33,1,RENT,medical,0
APP_039214,51698,8924,60,18.61,601,8.9,3911.0,229.58,2,MORTGAGE,debt_consolidation,0
APP_039215,78748,11779,60,17.62,546,5.4,23666.0,296.68,2,MORTGAGE,debt_consolidation,0
APP_039216,32939,4246,36,10.89,656,8.8,2653.0,138.79,2,RENT,debt_consolidation,0
APP_039217,54365,6101,36,16.48,553,0.5,11198.0,215.94,0,RENT,credit_card,0
APP_039218,79510,7127,36,11.18,672,,1420.0,233.94,4,MORTGAGE,credit_card,0
APP_039219,51252,20853,60,15.09,645,6.0,10288.0,497.08,3,RENT,credit_card,0
APP_039220,89154,35203,60,8.34,816,1.5,7089.0,719.53,0,RENT,credit_card,0
APP_039221,45597,8974,36,9.32,687,2.2,1354.0,286.71,0,MORTGAGE,major_purchase,1
APP_039222,146925,20965,60,13.46,643,,20347.0,481.97,3,MORTGAGE,credit_card,0
APP_039223,54351,36686,36,14.58,609,4.8,28547.0,1264.2,2,MORTGAGE,credit_card,0
APP_039224,40231,8517,60,11.14,749,10.1,1556.0,185.78,0,MORTGAGE,major_purchase,0
APP_039225,37144,19453,36,14.39,629,5.3,1420.0,668.55,1,RENT,debt_consolidation,0
APP_039226,18000,12150,36,14.23,641,0.8,6237.0,416.62,0,RENT,small_business,1
APP_039227,119291,5925,60,13.52,666,9.6,19864.0,136.39,3,MORTGAGE,debt_consolidation,0
APP_039228,62943,8239,36,12.99,713,1.3,6897.0,277.56,0,MORTGAGE,credit_card,0
APP_039229,70838,24673,36,9.92,736,3.5,2337.0,795.2,0,RENT,debt_consolidation,0
APP_039230,188461,8759,36,16.08,648,10.2,5119.0,308.29,1,MORTGAGE,debt_consolidation,0
APP_039231,107495,8716,60,18.68,554,3.2,22762.0,224.57,0,RENT,debt_consolidation,0
APP_039232,191596,5403,60,12.33,695,5.9,404.0,121.09,2,MORTGAGE,debt_consolidation,0
APP_039233,122362,5114,36,11.64,653,2.6,47666.0,168.98,2,RENT,debt_consolidation,1
APP_039234,84058,23357,36,12.28,716,10.6,16841.0,778.91,0,RENT,credit_card,0
APP_039235,38277,12058,60,17.61,614,0.3,812.0,303.64,0,MORTGAGE,small_business,0
APP_039236,45710,13354,60,11.54,691,2.9,17320.0,293.96,3,MORTGAGE,credit_card,0
APP_039237,138191,4890,36,8.6,761,1.7,59989.0,154.59,0,RENT,medical,0
APP_039238,79501,20666,36,10.03,643,,58629.0,667.12,1,MORTGAGE,credit_card,0
APP_039239,50922,34372,60,14.94,652,2.0,28216.0,816.63,4,RENT,credit_card,1
APP_039240,46431,4295,60,8.43,756,8.5,8950.0,87.97,0,MORTGAGE,credit_card,0
APP_039241,68750,14930,60,14.8,610,7.0,,353.62,1,MORTGAGE,home_improvement,0
APP_039242,75321,14543,36,10.1,699,2.1,4914.0,469.94,1,RENT,debt_consolidation,0
APP_039243,100506,32858,36,8.83,707,0.1,22477.0,1042.28,2,MORTGAGE,debt_consolidation,0
APP_039244,114187,11950,36,8.12,818,0.0,16000.0,375.13,1,RENT,credit_card,0
APP_039245,33570,11709,36,8.88,755,2.6,2455.0,371.69,0,MORTGAGE,credit_card,0
APP_039246,128240,23338,60,10.6,803,,30048.0,502.78,1,MORTGAGE,major_purchase,0
APP_039247,106802,16636,36,8.8,777,,17687.0,527.47,1,RENT,medical,0
APP_039248,58008,21415,36,13.61,599,9.9,7641.0,727.86,1,MORTGAGE,home_improvement,0
APP_039249,50755,6729,36,14.15,585,5.2,726.0,230.47,1,MORTGAGE,debt_consolidation,0
APP_039250,55396,8514,36,9.56,850,0.4,656.0,272.97,0,MORTGAGE,debt_consolidation,0
APP_039251,49590,20854,60,12.26,699,10.6,6796.0,466.63,2,OWN,debt_consolidation,0
APP_039252,46947,5157,36,8.97,752,5.7,9380.0,163.92,0,RENT,debt_consolidation,0
APP_039253,33984,15089,60,12.81,656,1.3,10868.0,341.86,2,OWN,credit_card,0
APP_039254,82994,15059,36,14.91,579,0.2,31926.0,521.36,0,MORTGAGE,small_business,1
APP_039255,66516,9146,36,6.65,850,4.6,13451.0,280.94,0,MORTGAGE,home_improvement,0
APP_039256,126073,9315,60,8.7,807,,24766.0,192.01,2,MORTGAGE,credit_card,0
APP_039257,35191,13960,36,10.7,733,0.3,6924.0,455.05,1,RENT,debt_consolidation,0
APP_039258,118644,12730,60,12.23,665,1.3,22099.0,284.65,0,MORTGAGE,debt_consolidation,0
APP_039259,24596,16602,36,9.57,729,1.1,2691.0,532.35,0,MORTGAGE,debt_consolidation,0
APP_039260,53713,36256,60,15.14,663,4.8,43119.0,865.19,0,RENT,medical,1
APP_039261,90538,29055,60,10.76,742,1.7,57484.0,628.25,3,MORTGAGE,medical,0
APP_039262,28666,8950,36,19.25,509,34.0,9664.0,329.2,2,RENT,debt_consolidation,1
APP_039263,38217,19009,36,15.76,598,0.2,4751.0,666.05,2,RENT,debt_consolidation,0
APP_039264,26865,18133,36,10.11,746,11.0,8586.0,586.04,0,RENT,debt_consolidation,0
APP_039265,77124,34951,60,17.94,535,0.5,40300.0,886.39,1,RENT,debt_consolidation,1
APP_039266,215091,11077,36,10.18,733,7.2,695.0,358.36,0,RENT,debt_consolidation,0
APP_039267,73532,12269,36,9.11,749,19.1,33581.0,390.78,0,MORTGAGE,medical,0
APP_039268,55395,8048,36,12.59,658,4.1,15818.0,269.58,0,RENT,medical,1
APP_039269,65895,10981,36,13.07,716,4.1,1992.0,370.36,0,RENT,home_improvement,0
APP_039270,87845,5485,36,12.24,676,3.5,10094.0,182.81,2,MORTGAGE,credit_card,0
APP_039271,34337,23177,60,15.9,596,1.2,25489.0,562.39,0,MORTGAGE,debt_consolidation,1
APP_039272,83850,20576,36,7.92,780,18.6,4352.0,644.02,0,RENT,small_business,0
APP_039273,41899,28281,60,13.94,697,2.0,4860.0,657.17,1,MORTGAGE,small_business,0
APP_039274,63174,19207,36,11.66,667,2.7,89.0,634.83,0,RENT,debt_consolidation,0
APP_039275,117792,12573,36,13.98,629,4.0,40268.0,429.59,1,MORTGAGE,credit_card,1
APP_039276,44430,4631,60,9.25,796,8.3,968.0,96.69,2,MORTGAGE,home_improvement,0
APP_039277,192692,12843,36,12.56,711,4.1,,430.01,3,OWN,debt_consolidation,0
APP_039278,32485,12247,36,17.29,536,4.4,12503.0,438.41,0,OWN,small_business,1
APP_039279,93742,40157,36,16.07,578,7.4,6834.0,1413.19,0,OWN,debt_consolidation,0
APP_039280,79128,12526,36,10.21,736,,16921.0,405.41,0,MORTGAGE,debt_consolidation,0
APP_039281,98850,19913,60,15.54,624,10.8,39675.0,479.39,3,RENT,debt_consolidation,0
APP_039282,59424,36054,36,13.93,609,3.5,48818.0,1231.01,1,MORTGAGE,credit_card,0
APP_039283,54074,8199,36,15.26,603,0.3,2856.0,285.27,0,MORTGAGE,debt_consolidation,0
APP_039284,60347,18738,36,16.96,567,,7904.0,667.69,1,RENT,debt_consolidation,0
APP_039285,173622,3361,36,10.64,701,18.0,38132.0,109.46,0,MORTGAGE,credit_card,0
APP_039286,78646,6385,60,13.67,709,1.2,39506.0,147.48,1,MORTGAGE,debt_consolidation,1
APP_039287,70479,18338,36,15.42,579,27.0,7482.0,639.47,0,OTHER,credit_card,0
APP_039288,80889,8807,36,14.24,570,3.6,7007.0,302.03,1,RENT,credit_card,0
APP_039289,36343,11283,36,11.36,730,1.3,1001.0,371.32,0,OWN,credit_card,0
APP_039290,50231,26528,36,9.94,766,5.5,23602.0,855.24,3,RENT,home_improvement,0
APP_039291,113287,3536,36,10.67,713,,11764.0,115.21,0,RENT,debt_consolidation,0
APP_039292,165324,15826,60,13.84,710,3.9,27349.0,366.93,1,MORTGAGE,debt_consolidation,0
APP_039293,83909,12584,36,15.12,566,5.5,30014.0,436.97,1,MORTGAGE,debt_consolidation,1
APP_039294,38580,24755,36,12.79,630,6.4,1265.0,831.59,1,MORTGAGE,education,0
APP_039295,112561,28996,36,14.09,564,,13050.0,992.28,0,MORTGAGE,debt_consolidation,0
APP_039296,39140,8521,36,12.69,676,1.1,66.0,285.84,1,RENT,credit_card,0
APP_039297,76246,41967,36,13.11,608,1.2,16076.0,1416.26,3,MORTGAGE,debt_consolidation,0
APP_039298,46004,31052,36,16.94,597,1.1,1252.0,1106.16,0,OWN,debt_consolidation,0
APP_039299,100832,10570,60,12.47,666,3.3,48879.0,237.64,2,OWN,debt_consolidation,0
APP_039300,37322,9361,36,12.72,702,7.8,4088.0,314.15,0,RENT,credit_card,0
APP_039301,73430,11563,36,11.53,701,15.3,16883.0,381.47,0,OWN,credit_card,0
APP_039302,37148,25074,36,12.66,695,0.8,13637.0,840.74,3,RENT,debt_consolidation,0
APP_039303,48645,7749,36,12.88,593,12.5,407.0,260.65,1,MORTGAGE,small_business,1
APP_039304,61355,13180,36,8.3,737,26.8,38738.0,414.84,0,RENT,debt_consolidation,0
APP_039305,116964,11963,36,12.94,659,35.0,34389.0,402.74,0,RENT,small_business,0
APP_039306,95487,6181,36,7.73,774,7.4,9555.0,192.92,1,MORTGAGE,debt_consolidation,0
APP_039307,37304,25180,60,16.0,629,0.9,33844.0,612.33,1,RENT,debt_consolidation,1
APP_039308,156237,10723,36,12.52,675,14.0,65301.0,358.83,4,RENT,debt_consolidation,0
APP_039309,66118,6516,36,16.31,564,2.9,11509.0,230.08,1,MORTGAGE,home_improvement,0
APP_039310,33407,16600,60,14.08,709,4.9,13262.0,386.94,2,RENT,credit_card,0
APP_039311,54881,8718,36,11.76,677,6.9,47817.0,288.56,2,RENT,small_business,0
APP_039312,127744,65000,36,11.93,659,9.3,38161.0,2156.76,0,MORTGAGE,small_business,0
APP_039313,51628,28814,36,13.89,671,5.5,,983.26,0,MORTGAGE,debt_consolidation,1
APP_039314,62566,5634,36,13.84,638,1.4,1087.0,192.12,2,RENT,credit_card,0
APP_039315,142586,12185,36,12.61,661,12.0,24092.0,408.28,2,OWN,small_business,0
APP_039316,57667,11341,36,13.28,633,4.1,4769.0,383.65,0,OWN,debt_consolidation,0
APP_039317,81278,26486,36,11.39,717,6.4,2742.0,872.02,0,MORTGAGE,debt_consolidation,0
APP_039318,90892,10844,36,6.9,830,0.2,16513.0,334.34,1,RENT,home_improvement,0
APP_039319,53011,22071,60,13.8,651,4.2,20681.0,511.27,4,RENT,credit_card,1
APP_039320,75870,15218,36,10.94,663,15.0,5645.0,497.79,0,MORTGAGE,credit_card,0
APP_039321,57145,6023,60,12.65,736,,1808.0,135.97,0,OWN,credit_card,0
APP_039322,67109,13216,36,15.29,608,3.0,7572.0,460.02,3,MORTGAGE,credit_card,1
APP_039323,145428,8504,60,14.03,669,,33826.0,198.01,3,RENT,credit_card,1
APP_039324,34656,5460,36,14.03,599,9.5,14966.0,186.69,0,MORTGAGE,credit_card,1
APP_039325,18000,12150,36,13.42,601,1.9,4269.0,411.84,1,RENT,debt_consolidation,1
APP_039326,130533,35167,36,17.68,525,1.2,39585.0,1265.73,1,RENT,major_purchase,0
APP_039327,26325,9334,36,7.77,815,6.3,553.0,291.5,0,RENT,home_improvement,0
APP_039328,27422,5454,36,12.59,715,7.7,4237.0,182.69,0,MORTGAGE,home_improvement,0
APP_039329,46571,6753,60,20.15,531,4.6,2131.0,179.48,2,MORTGAGE,home_improvement,0
APP_039330,42400,12219,36,11.46,667,3.2,11995.0,402.7,2,RENT,credit_card,0
APP_039331,39552,26697,60,15.69,630,5.7,20765.0,644.83,0,RENT,debt_consolidation,0
APP_039332,142744,17754,60,11.19,693,0.1,15887.0,387.7,4,RENT,debt_consolidation,0
APP_039333,96990,8110,36,10.23,684,4.1,6579.0,262.56,0,RENT,debt_consolidation,0
APP_039334,104817,57536,36,10.28,662,1.3,2302.0,1864.1,1,MORTGAGE,debt_consolidation,0
APP_039335,74791,9128,36,10.56,724,11.5,6151.0,296.94,1,RENT,credit_card,1
APP_039336,48884,4728,36,8.06,805,1.3,1551.0,148.29,0,RENT,small_business,0
APP_039337,57353,8778,60,12.16,696,1.5,12359.0,195.97,1,OTHER,credit_card,0
APP_039338,94775,40528,36,10.54,735,1.6,4842.0,1318.02,1,MORTGAGE,debt_consolidation,0
APP_039339,39642,12739,60,15.43,692,2.2,17304.0,305.94,1,MORTGAGE,credit_card,0
APP_039340,97509,5430,60,17.68,620,4.1,10044.0,136.94,0,RENT,debt_consolidation,1
APP_039341,128690,17458,60,13.76,664,0.9,15739.0,404.05,0,MORTGAGE,small_business,0
APP_039342,96716,10299,36,9.54,770,,82285.0,330.1,3,MORTGAGE,home_improvement,0
APP_039343,57807,18695,36,11.92,638,6.0,19687.0,620.23,1,OWN,debt_consolidation,0
APP_039344,164289,13191,36,10.59,618,2.7,77429.0,429.3,0,MORTGAGE,credit_card,0
APP_039345,40461,15641,36,12.49,663,27.2,6285.0,523.17,0,RENT,home_improvement,0
APP_039346,101190,28352,36,8.97,696,8.6,3728.0,901.19,1,RENT,credit_card,0
APP_039347,103013,6469,36,11.6,678,,47650.0,213.63,2,MORTGAGE,debt_consolidation,0
APP_039348,162336,18201,36,17.99,545,24.1,20656.0,657.92,0,RENT,debt_consolidation,1
APP_039349,48031,14023,36,10.43,725,,,455.32,2,RENT,debt_consolidation,1
APP_039350,43661,8367,36,9.05,786,0.7,1773.0,266.26,2,MORTGAGE,debt_consolidation,0
APP_039351,126791,5539,36,14.3,613,3.8,15028.0,190.12,4,RENT,home_improvement,0
APP_039352,64002,8638,36,8.78,746,2.8,11189.0,273.8,0,MORTGAGE,credit_card,0
APP_039353,111041,27263,36,11.07,693,1.8,4441.0,893.46,2,OWN,debt_consolidation,0
APP_039354,38572,5870,36,10.26,661,4.3,2369.0,190.13,1,RENT,debt_consolidation,0
APP_039355,45659,24950,60,11.19,784,0.4,967.0,544.84,0,MORTGAGE,credit_card,0
APP_039356,35169,11226,36,11.84,677,,5327.0,372.01,1,RENT,small_business,0
APP_039357,21622,11403,36,9.46,762,0.7,8730.0,365.06,0,MORTGAGE,small_business,1
APP_039358,45584,8531,36,9.33,743,10.7,12466.0,272.6,0,RENT,credit_card,0
APP_039359,77612,7676,36,10.14,789,1.8,8910.0,248.19,1,RENT,education,0
APP_039360,141189,29453,60,14.6,711,14.9,12681.0,694.52,2,MORTGAGE,debt_consolidation,0
APP_039361,55040,13307,36,11.29,709,,9156.0,437.48,1,RENT,credit_card,0
APP_039362,70767,26346,36,12.7,677,6.0,29785.0,883.9,1,MORTGAGE,credit_card,0
APP_039363,110481,17346,60,16.33,602,2.8,22103.0,424.87,0,RENT,debt_consolidation,0
APP_039364,56175,12282,60,19.04,587,1.4,2006.0,318.87,0,RENT,debt_consolidation,0
APP_039365,76814,10917,36,13.06,629,7.4,11693.0,368.15,2,MORTGAGE,major_purchase,0
APP_039366,55304,16141,36,16.86,579,2.3,11992.0,574.35,2,RENT,debt_consolidation,0
APP_039367,34073,13250,36,14.52,622,6.6,4970.0,456.21,1,MORTGAGE,debt_consolidation,0
APP_039368,41646,15557,36,9.8,725,0.4,22985.0,500.52,0,OWN,debt_consolidation,0
APP_039369,62702,19844,36,9.71,752,8.8,38484.0,637.61,0,MORTGAGE,medical,0
APP_039370,84417,4725,36,12.21,715,8.9,48624.0,157.41,0,RENT,credit_card,0
APP_039371,19593,10903,36,6.45,800,3.9,4626.0,333.92,1,MORTGAGE,major_purchase,0
APP_039372,55539,11494,36,9.9,737,2.1,9430.0,370.34,0,MORTGAGE,debt_consolidation,0
APP_039373,128790,13268,36,12.74,648,2.6,8633.0,445.39,2,MORTGAGE,credit_card,1
APP_039374,29938,11527,36,15.77,646,1.9,6989.0,403.95,1,RENT,debt_consolidation,1
APP_039375,30410,10290,36,11.78,712,7.9,6440.0,340.7,1,RENT,debt_consolidation,0
APP_039376,46297,5696,60,11.51,769,2.4,8356.0,125.3,0,RENT,debt_consolidation,0
APP_039377,35751,19673,36,10.17,720,1.8,846.0,636.36,1,MORTGAGE,home_improvement,0
APP_039378,75674,13619,60,10.58,720,0.6,16999.0,293.27,3,OWN,debt_consolidation,0
APP_039379,74266,8706,36,9.81,696,3.8,624.0,280.14,2,MORTGAGE,medical,0
APP_039380,42497,11404,60,13.68,708,0.3,1450.0,263.46,2,MORTGAGE,debt_consolidation,0
APP_039381,47468,32040,36,10.26,733,1.1,12357.0,1037.76,0,MORTGAGE,debt_consolidation,0
APP_039382,59438,14803,36,15.66,613,1.7,7026.0,517.95,0,MORTGAGE,debt_consolidation,0
APP_039383,56827,10103,60,12.37,723,5.1,12721.0,226.63,2,MORTGAGE,debt_consolidation,0
APP_039384,45804,9683,60,14.29,669,3.8,3987.0,226.76,1,OWN,debt_consolidation,0
APP_039385,26479,17873,60,11.27,742,3.8,419.0,391.01,2,OWN,debt_consolidation,0
APP_039386,25297,13189,36,12.79,650,5.9,3561.0,443.06,0,RENT,home_improvement,1
APP_039387,114085,24574,60,15.18,683,2.8,10626.0,586.94,0,MORTGAGE,debt_consolidation,0
APP_039388,141135,5785,36,11.43,707,2.4,3828.0,190.57,0,MORTGAGE,small_business,0
APP_039389,70525,15945,36,14.48,691,0.4,14459.0,548.69,2,RENT,medical,0
APP_039390,132152,33020,60,13.37,742,1.0,53887.0,757.58,1,OWN,credit_card,0
APP_039391,56649,23627,36,12.18,715,0.3,2877.0,786.79,4,MORTGAGE,major_purchase,0
APP_039392,45146,10919,36,12.91,651,5.9,36118.0,367.43,0,MORTGAGE,home_improvement,1
APP_039393,62856,2338,36,6.17,850,7.9,14926.0,71.31,3,MORTGAGE,debt_consolidation,0
APP_039394,88006,11187,36,8.37,757,1.2,,352.47,1,MORTGAGE,debt_consolidation,0
APP_039395,259442,29450,36,11.4,666,1.7,58700.0,969.74,3,MORTGAGE,credit_card,0
APP_039396,39501,11590,60,16.66,616,16.9,31593.0,285.93,0,RENT,education,1
APP_039397,227518,8980,60,9.97,744,3.6,573.0,190.67,2,OWN,debt_consolidation,0
APP_039398,69650,23717,60,15.24,664,1.3,28999.0,567.22,0,RENT,credit_card,0
APP_039399,62572,11118,60,17.75,612,,11593.0,280.81,2,MORTGAGE,major_purchase,0
APP_039400,450000,8775,36,11.95,686,2.5,95039.0,291.25,0,OWN,credit_card,0
APP_039401,21926,14800,36,12.81,673,0.2,6071.0,497.32,0,RENT,debt_consolidation,0
APP_039402,45980,9144,36,13.53,683,5.8,39163.0,310.44,0,MORTGAGE,debt_consolidation,0
APP_039403,33245,5913,36,10.7,715,17.9,10680.0,192.75,0,RENT,credit_card,0
APP_039404,120426,7364,36,12.34,644,21.8,49152.0,245.79,2,MORTGAGE,home_improvement,0
APP_039405,65511,10037,60,14.1,660,9.3,2134.0,234.06,0,MORTGAGE,credit_card,0
APP_039406,81154,13008,36,11.93,657,2.6,13585.0,431.62,2,MORTGAGE,debt_consolidation,0
APP_039407,39024,21370,36,12.09,635,1.9,640.0,710.71,1,MORTGAGE,debt_consolidation,0
APP_039408,58784,12837,36,15.13,626,,3492.0,445.82,3,RENT,debt_consolidation,0
APP_039409,102181,30632,36,16.32,538,,44257.0,1081.78,0,OWN,debt_consolidation,0
APP_039410,65627,12677,36,11.94,684,0.9,20064.0,420.69,0,MORTGAGE,major_purchase,0
APP_039411,123538,13715,36,13.78,616,6.3,26128.0,467.28,0,OWN,home_improvement,0
APP_039412,66336,44776,36,10.56,704,22.2,1780.0,1456.6,2,MORTGAGE,debt_consolidation,0
APP_039413,149983,4303,60,11.91,770,,17193.0,95.52,2,RENT,debt_consolidation,0
APP_039414,55731,9285,36,9.99,710,3.8,2426.0,299.56,1,MORTGAGE,debt_consolidation,0
APP_039415,65125,7997,36,17.26,573,0.3,5322.0,286.15,0,OWN,home_improvement,0
APP_039416,90997,7592,36,12.7,620,10.9,14627.0,254.71,0,MORTGAGE,credit_card,0
APP_039417,29061,13758,36,12.42,642,4.0,4883.0,459.73,2,OWN,medical,0
APP_039418,69350,14203,36,14.4,585,8.7,998.0,488.19,1,MORTGAGE,debt_consolidation,0
APP_039419,131259,9994,36,6.45,848,6.0,30844.0,306.08,3,RENT,credit_card,0
APP_039420,109523,8186,36,8.62,796,1.1,37999.0,258.87,0,OWN,debt_consolidation,0
APP_039421,47692,14347,36,8.24,756,2.2,11832.0,451.17,4,OWN,medical,0
APP_039422,40061,27041,36,10.96,690,0.6,2996.0,884.78,0,MORTGAGE,debt_consolidation,0
APP_039423,43304,5165,60,13.83,719,1.0,12769.0,119.73,2,RENT,credit_card,0
APP_039424,34206,17152,36,15.98,612,8.7,124.0,602.84,2,MORTGAGE,debt_consolidation,0
APP_039425,83782,10855,36,9.7,727,0.9,19621.0,348.73,0,MORTGAGE,credit_card,0
APP_039426,42879,20117,60,16.76,603,12.2,1532.0,497.37,1,RENT,major_purchase,1
APP_039427,79403,9689,60,7.66,850,3.9,6581.0,194.89,1,RENT,debt_consolidation,0
APP_039428,135512,13670,36,12.46,703,35.0,,457.05,0,MORTGAGE,debt_consolidation,1
APP_039429,226817,46704,36,15.78,607,5.8,8739.0,1636.91,1,RENT,debt_consolidation,0
APP_039430,85814,17165,36,11.65,721,7.0,5834.0,567.26,1,MORTGAGE,debt_consolidation,0
APP_039431,100517,17881,36,12.51,646,2.8,62344.0,598.27,1,MORTGAGE,credit_card,0
APP_039432,116272,23772,60,8.25,815,1.0,12167.0,484.86,1,RENT,credit_card,0
APP_039433,79029,6614,36,14.48,649,12.6,35680.0,227.6,0,MORTGAGE,debt_consolidation,0
APP_039434,126053,6199,36,14.31,622,4.0,,212.8,1,OWN,major_purchase,0
APP_039435,111021,12930,60,18.5,571,4.1,4087.0,331.86,2,MORTGAGE,credit_card,0
APP_039436,172156,9459,36,11.66,736,11.0,24928.0,312.64,1,MORTGAGE,debt_consolidation,0
APP_039437,104075,34701,36,11.18,694,18.9,30122.0,1139.03,0,RENT,debt_consolidation,0
APP_039438,30612,10925,36,14.85,626,6.2,5914.0,377.92,0,MORTGAGE,education,0
APP_039439,27970,7430,36,13.33,618,0.0,1040.0,251.53,1,RENT,debt_consolidation,0
APP_039440,210852,8585,36,8.61,728,2.2,9631.0,271.45,0,OWN,major_purchase,0
APP_039441,59777,15677,36,13.13,621,3.3,26113.0,529.2,1,RENT,small_business,0
APP_039442,157060,27461,60,12.6,707,8.1,7009.0,619.21,1,OWN,credit_card,0
APP_039443,122460,9805,60,8.53,762,4.3,23435.0,201.31,0,MORTGAGE,credit_card,0
APP_039444,42216,11332,60,9.63,772,2.4,4477.0,238.71,0,RENT,credit_card,0
APP_039445,50032,11398,36,5.94,822,1.9,20445.0,346.44,0,RENT,home_improvement,0
APP_039446,57667,15611,36,13.95,645,0.6,,533.17,2,RENT,major_purchase,0
APP_039447,85152,27631,60,11.79,736,0.6,5477.0,611.71,1,RENT,debt_consolidation,0
APP_039448,35609,9836,36,8.31,738,5.0,3302.0,309.63,0,RENT,credit_card,0
APP_039449,19801,13365,36,11.1,741,,4900.0,438.19,1,MORTGAGE,debt_consolidation,0
APP_039450,139697,3771,36,13.41,611,4.1,48957.0,127.81,2,MORTGAGE,education,0
